tcontig	focal	ortho	pvalue	mannUstat	numsamp	mean_test_r2	mean_background_r2	q95	q99	pred_quantile	pred_p	emp_p	pine	qvalue
comp13815_c0_seq1	MCMT	MCMT	7.0281792117777e-05	254937.5	37	0.0620769997224911	0.0479188075050934	NA	NA	NA	3.97535822097696	0.0121230960522226	comp15191_c0_seq1	0.0762318381300354
comp13815_c0_seq1	DD_0	DD_0	3.49501336114607e-06	266619.5	37	0.0575964246707738	0.038735717164252	NA	NA	NA	4.63938159523902	0.00507719407315299	comp15191_c0_seq1	0.0482268101422376
comp14133_c0_seq1	MCMT	MCMT	0.00220665460742766	301368.5	48	0.0672996781130815	0.0479188075050934	NA	NA	NA	3.06093487375155	0.0389596932960316	comp16010_c0_seq1	0.14592513173917
comp14133_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	9.73051753104326e-06	328678.5	48	0.0519341540009136	0.0318394894973068	NA	NA	NA	4.42310164338344	0.00559527510102575	comp16010_c0_seq1	0.0563831567872595
comp14133_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000153008383350472	315908.5	48	0.0534648772020101	0.0323386188870638	NA	NA	NA	3.78616024286351	0.0125375608745207	comp16010_c0_seq1	0.0875505129002177
comp14133_c0_seq1	DD_0	DD_0	0.000511239787592814	309666.5	48	0.0577053182434773	0.038735717164252	NA	NA	NA	3.47482208921861	0.0224847166096778	comp16010_c0_seq1	0.0975471987457515
comp14133_c0_seq1	EMT	EMT	0.00417943777616519	297426.5	48	0.060110025677295	0.0466580221796518	NA	NA	NA	2.86431600132793	0.0491140814423375	comp16010_c0_seq1	0.164936650359789
comp14133_c0_seq1	LAT	LAT	0.000152732353888069	315917.5	48	0.0792349340584042	0.0484469357724453	NA	NA	NA	3.78660914439872	0.0206196249093358	comp16010_c0_seq1	0.127789280607482
comp14667_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00221815096124516	133535	19	0.065757681924643	0.0318394894973068	NA	NA	NA	3.05939339754146	0.0361620557455186	comp16527_c0_seq1	0.166218572023261
comp14667_c0_seq1	TD	TD	0.00323256654227725	132091	19	0.0870597586897242	0.051163937279153	NA	NA	NA	2.94475049975893	0.0447622008082064	comp16527_c0_seq1	0.154195089123586
comp14667_c0_seq1	EMT	EMT	0.00459182757739341	130701	19	0.0801008773311337	0.0466580221796518	NA	NA	NA	2.83439480175497	0.049943011086934	comp16527_c0_seq1	0.165390941415047
comp14667_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	7.53547386778636e-05	144863	19	0.0755706428913699	0.0323386188870638	NA	NA	NA	3.95875263997949	0.0103616205574552	comp16527_c0_seq1	0.0798454290015665
comp1566_c2_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.4551247031656e-11	270447	32	0.113035228550021	0.0318394894973068	NA	NA	NA	6.75233765987522	0.000207232411149061	comp15605_c0_seq1	0.0135737229302635
comp1566_c2_seq1	LAT	LAT	2.68320846346895e-09	257322	32	0.151007857214385	0.0484469357724453	NA	NA	NA	5.94992173381238	0.00134701067246923	comp15605_c0_seq1	0.0479959739370835
comp1566_c2_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.82612186693766e-10	263180	32	0.0993169797327714	0.0323386188870638	NA	NA	NA	6.30805906675533	0.000310848616723702	comp15605_c0_seq1	0.0203605843954025
comp1566_c2_seq1	EMT	EMT	6.53130053465882e-09	254912	32	0.130490845859831	0.0466580221796518	NA	NA	NA	5.80258288567437	0.00134701067246923	comp15605_c0_seq1	0.0308821259903616
comp1566_c2_seq1	MCMT	MCMT	6.15402262771178e-09	255075	32	0.145826223331783	0.0479188075050934	NA	NA	NA	5.81254812727043	0.00103616205574553	comp15605_c0_seq1	0.0309488231724505
comp1566_c2_seq1	DD_0	DD_0	1.05331035278829e-08	253593	32	0.108289852814978	0.038735717164252	NA	NA	NA	5.72194390613327	0.00134701067246923	comp15605_c0_seq1	0.0300634660626946
comp1566_c2_seq1	TD	TD	1.31894355374987e-09	259206	32	0.172618562783343	0.051163937279153	NA	NA	NA	6.06510280845638	0.000932545850170996	comp15605_c0_seq1	0.0312061489892982
comp16131_c1_seq1	EMT	EMT	0.00275908379482177	537810	91	0.101323072494377	0.0466580221796518	NA	NA	NA	2.99339542513593	0.0424826442855663	comp11908_c0_seq1	0.161567440101954
comp16131_c1_seq1	TD	TD	0.000748726919668205	548259	91	0.109431022510564	0.051163937279153	NA	NA	NA	3.37110329613274	0.0262149000103616	comp11908_c0_seq1	0.120405424531689
comp16131_c1_seq1	LAT	LAT	0.000965414834235777	546304	91	0.083089435958663	0.0484469357724453	NA	NA	NA	3.30043443903648	0.036058439539944	comp11908_c0_seq1	0.154653693797265
comp16131_c1_seq1	DD_0	DD_0	0.00179654452499879	541367	91	0.0835587465327675	0.038735717164252	NA	NA	NA	3.12197298252282	0.0344005802507512	comp11908_c0_seq1	0.126488223572532
comp16131_c1_seq1	MCMT	MCMT	0.00144900433015906	543103	91	0.103835403613355	0.0479188075050934	NA	NA	NA	3.18472548171418	0.0338824992228784	comp11908_c0_seq1	0.137825425861311
comp16131_c1_seq1	Winter_cold_injury_p	Winter_cold_injury_p	3.60084194590735e-06	583174	91	0.0630717008139284	0.0323386188870638	NA	NA	NA	4.63320209179294	0.00373018340068387	comp11908_c0_seq1	0.0542948917210652
comp16131_c1_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00460783713551648	533380	91	0.054426412117039	0.0318394894973068	NA	NA	NA	2.83326087938841	0.0474562221531447	comp11908_c0_seq1	0.197357622287681
comp16175_c0_seq1	TD	TD	7.98248656505535e-08	215626	27	0.134627074289289	0.051163937279153	NA	NA	NA	5.36755733924649	0.00186509170034188	comp52069_c0_seq1	0.033606621988473
comp16175_c0_seq1	DD_0	DD_0	6.33224718724427e-07	209817	27	0.0861943295500712	0.038735717164252	NA	NA	NA	4.98083170999931	0.00310848616723658	comp52069_c0_seq1	0.0393688246059089
comp16175_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.13344713432117e-08	220762	27	0.0928036073501183	0.0318394894973068	NA	NA	NA	5.70947898355936	0.00103616205574553	comp52069_c0_seq1	0.0361965944807108
comp16175_c0_seq1	LAT	LAT	2.55654734090002e-08	218658	27	0.123845014730881	0.0484469357724453	NA	NA	NA	5.56940827880191	0.00259040513936382	comp52069_c0_seq1	0.071993960905623
comp16175_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.74844581196412e-05	197989	27	0.0776286610785696	0.0323386188870638	NA	NA	NA	4.19340001044076	0.00714951818464404	comp52069_c0_seq1	0.06830647668134
comp16175_c0_seq1	MCMT	MCMT	3.64954686023719e-07	211403	27	0.114859691040504	0.0479188075050934	NA	NA	NA	5.08641732679842	0.00321210237281111	comp52069_c0_seq1	0.0451488714515744
comp16175_c0_seq1	EMT	EMT	9.16202161938374e-07	208736	27	0.10468406719865	0.0466580221796518	NA	NA	NA	4.90886572528315	0.00321210237281111	comp52069_c0_seq1	0.0382938362280482
comp16873_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	8.86765690297519e-07	271473	37	0.0547560155815568	0.0318394894973068	NA	NA	NA	4.91526221901756	0.00248678893378929	comp17077_c1_seq1	0.0361965944807108
comp16873_c0_seq1	MCMT	MCMT	9.89211214031675e-06	262752	37	0.0835137678534501	0.0479188075050934	NA	NA	NA	4.41954677243826	0.00704590197906951	comp17077_c1_seq1	0.0647544607915879
comp16873_c0_seq1	EMT	EMT	7.70455116128663e-06	263697	37	0.0810127701359564	0.0466580221796518	NA	NA	NA	4.47326206850722	0.00642420474562222	comp17077_c1_seq1	0.0622583659965685
comp16873_c0_seq1	TD	TD	7.01959468991442e-07	272275	37	0.102228029813604	0.051163937279153	NA	NA	NA	4.96084916869725	0.00414464822298211	comp17077_c1_seq1	0.0495981788283999
comp16873_c0_seq1	DD_0	DD_0	4.5879363269612e-05	256703	37	0.0629323194548906	0.038735717164252	NA	NA	NA	4.07571203601374	0.0106724691741789	comp17077_c1_seq1	0.0715586282542696
comp16873_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000710158928164139	244563	37	0.0468410305245941	0.0323386188870638	NA	NA	NA	3.38565521667275	0.0217594031706559	comp17077_c1_seq1	0.114019272614237
comp16873_c0_seq1	LAT	LAT	0.000107911819237238	253121	37	0.0752109383834885	0.0484469357724453	NA	NA	NA	3.87210548519995	0.0182364521811211	comp17077_c1_seq1	0.127789280607482
comp17141_c0_seq1	DD_0	DD_0	0.000373919571276529	95602	12	0.0937559127752809	0.038735717164252	NA	NA	NA	3.55788812383523	0.0199979276758885	comp10286_c0_seq1	0.0949772893617545
comp17141_c0_seq1	EMT	EMT	0.000187176941497756	97382	12	0.12306625573538	0.0466580221796518	NA	NA	NA	3.73577253652066	0.0181328359755466	comp10286_c0_seq1	0.0960777253033469
comp17141_c0_seq1	LAT	LAT	0.000817869288367066	93489	12	0.105174402705374	0.0484469357724453	NA	NA	NA	3.34672533506876	0.0341933478396022	comp10286_c0_seq1	0.154653693797265
comp17141_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00138685762486378	91995	12	0.0668485124783773	0.0318394894973068	NA	NA	NA	3.19742235048896	0.0294270023831728	comp10286_c0_seq1	0.151174012242966
comp17141_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000144824046218437	98023	12	0.0779618682884057	0.0323386188870638	NA	NA	NA	3.79983091210007	0.0124339446689462	comp10286_c0_seq1	0.0875505129002177
comp17141_c0_seq1	MCMT	MCMT	0.000204544131202056	97158	12	0.121869763392184	0.0479188075050934	NA	NA	NA	3.71338708234002	0.0181328359755466	comp10286_c0_seq1	0.098473528275978
comp17141_c0_seq1	TD	TD	0.000167951076308322	97654	12	0.132275677799506	0.051163937279153	NA	NA	NA	3.76295487374	0.0164749766863538	comp10286_c0_seq1	0.0982993693162863
comp17191_c1_seq1	EMT	EMT	0.00138098036925097	110790.5	15	0.132073261253191	0.0466580221796518	NA	NA	NA	3.19864174729774	0.0336752668117294	comp12027_c0_seq1	0.136090724703288
comp17191_c1_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.001540416964366	110436.5	15	0.0898678535930429	0.0318394894973068	NA	NA	NA	3.16700432455865	0.0316029427002383	comp12027_c0_seq1	0.15622586768797
comp17218_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00443852051393519	749625	131	0.0332072897945837	0.0318394894973068	NA	NA	NA	2.84520312575857	0.0465236763029738	comp6858_c0_seq1	0.196600051473857
comp1873_c1_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00623743592832777	55898	7	0.0738705906592712	0.0323386188870638	NA	NA	NA	2.73509666214646	0.0485960004144648	comp1541_c0_seq1	0.205161088243203
comp19034_c0_seq1	TD	TD	3.42737232599408e-07	179111	22	0.139944322559102	0.051163937279153	NA	NA	NA	5.09832591244091	0.00310848616723658	comp16861_c0_seq1	0.0442597015076961
comp19034_c0_seq1	DD_0	DD_0	8.60296815255072e-07	176710	22	0.0933701054476038	0.038735717164252	NA	NA	NA	4.92120388388148	0.00362656719510934	comp16861_c0_seq1	0.0435129114065309
comp19034_c0_seq1	LAT	LAT	1.29201097417409e-06	175623	22	0.106766973107863	0.0484469357724453	NA	NA	NA	4.84101577682438	0.00621697233447316	comp16861_c0_seq1	0.0959919478741655
comp19034_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.73933544625198e-06	173569	22	0.074695355261134	0.0323386188870638	NA	NA	NA	4.68949197563277	0.00331571857838564	comp16861_c0_seq1	0.0542948917210649
comp19034_c0_seq1	MCMT	MCMT	5.7015956116684e-07	177793	22	0.119616219110582	0.0479188075050934	NA	NA	NA	5.00109691050783	0.00373018340068387	comp16861_c0_seq1	0.0495181170759203
comp19034_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	1.30260565590247e-06	175601	22	0.0800343073966836	0.0318394894973068	NA	NA	NA	4.83939283445524	0.00300486996166205	comp16861_c0_seq1	0.0407211687907992
comp19034_c0_seq1	EMT	EMT	3.45283569598119e-07	179092	22	0.121040693764944	0.0466580221796518	NA	NA	NA	5.09692428039483	0.00269402134493835	comp16861_c0_seq1	0.0351081011258843
comp19126_c0_seq1	LAT	LAT	0.000850665396632963	284019	44	0.127363598588355	0.0484469357724453	NA	NA	NA	3.33578614293035	0.0346078126619003	comp17039_c0_seq1	0.154653693797265
comp1918_c0_seq1	TD	TD	0.000421375004073885	193944	28	0.0738428389559115	0.051163937279153	NA	NA	NA	3.52635424931996	0.0224847166096778	comp1964_c0_seq1	0.119246685268281
comp20005_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	4.8152990429098e-07	158401	19	0.079567281082436	0.0318394894973068	NA	NA	NA	5.03356950298497	0.00227955652264011	comp14798_c0_seq1	0.0361965944807108
comp20005_c0_seq1	MCMT	MCMT	1.03023651451354e-08	167119	19	0.135083339436436	0.0479188075050934	NA	NA	NA	5.72571408945874	0.00124339446689459	comp14798_c0_seq1	0.0330120780506127
comp20005_c0_seq1	DD_0	DD_0	1.31891385101527e-08	166589	19	0.108382359832727	0.038735717164252	NA	NA	NA	5.68363601755795	0.00134701067246923	comp14798_c0_seq1	0.0300634660626946
comp20005_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	6.12718820267159e-07	157817	19	0.0784820285091412	0.0323386188870638	NA	NA	NA	4.98720423130561	0.00227955652264011	comp14798_c0_seq1	0.0452457431008881
comp20005_c0_seq1	TD	TD	8.78825984200363e-08	162389	19	0.132436260318389	0.051163937279153	NA	NA	NA	5.3501871458913	0.00186509170034188	comp14798_c0_seq1	0.033606621988473
comp20005_c0_seq1	EMT	EMT	5.20766729133216e-09	168564	19	0.127368924465812	0.0466580221796518	NA	NA	NA	5.84043637982976	0.00134701067246923	comp14798_c0_seq1	0.0308821259903616
comp20005_c0_seq1	LAT	LAT	2.21875037527042e-07	160246	19	0.112972918205008	0.0484469357724453	NA	NA	NA	5.18004882875282	0.00393741581183293	comp14798_c0_seq1	0.0759936254003796
comp2058_c0_seq1	DD_0	DD_0	1.36526143109065e-05	168959	22	0.081041065435098	0.038735717164252	NA	NA	NA	4.34941177919005	0.00694228577349498	comp1063_c0_seq1	0.059791402370224
comp2058_c0_seq1	EMT	EMT	5.84376472704002e-05	164481	22	0.0875337967589966	0.0466580221796518	NA	NA	NA	4.01906923696218	0.0123303284633717	comp1063_c0_seq1	0.0794588755211464
comp2058_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	2.48390047212196e-06	173840	22	0.0780384755157887	0.0318394894973068	NA	NA	NA	4.70948367481627	0.00373018340068387	comp1063_c0_seq1	0.0444230932263261
comp2058_c0_seq1	TD	TD	2.5384793801877e-05	167088	22	0.0993537522075889	0.051163937279153	NA	NA	NA	4.21138790770538	0.00963630711843333	comp1063_c0_seq1	0.0684013568755304
comp2058_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000271544931604649	159357	22	0.0546954940501678	0.0323386188870638	NA	NA	NA	3.64107120516771	0.0153351984250337	comp1063_c0_seq1	0.0934377206362519
comp2058_c0_seq1	LAT	LAT	7.19733732117403e-06	170835	22	0.108711175934659	0.0484469357724453	NA	NA	NA	4.48780450121316	0.00963630711843333	comp1063_c0_seq1	0.0970353386119275
comp2058_c0_seq1	MCMT	MCMT	1.63104775411844e-05	168428	22	0.0972919662317213	0.0479188075050934	NA	NA	NA	4.3102398520076	0.00797844782924051	comp1063_c0_seq1	0.0657395692214805
comp20822_c0_seq1	EMT	EMT	0.000543608795242911	88131	11	0.201915550784628	0.0466580221796518	NA	NA	NA	3.45834570638611	0.0260076675992125	comp18993_c0_seq1	0.125566491942462
comp20822_c0_seq1	MCMT	MCMT	0.000548898584034903	88106	11	0.201492435525155	0.0479188075050934	NA	NA	NA	3.45573610683706	0.0245570407211688	comp18993_c0_seq1	0.117357937469931
comp20822_c0_seq1	LAT	LAT	0.000692499424367868	87501	11	0.174560413121806	0.0484469357724453	NA	NA	NA	3.39258379774999	0.0325354885504093	comp18993_c0_seq1	0.154653693797265
comp20822_c0_seq1	DD_0	DD_0	0.00053899310545648	88153	11	0.157221584261372	0.038735717164252	NA	NA	NA	3.46064215398928	0.022899181431976	comp18993_c0_seq1	0.0975471987457515
comp20822_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000601020008393912	87871	11	0.111063552589874	0.0318394894973068	NA	NA	NA	3.43120587107596	0.0221738679929541	comp18993_c0_seq1	0.123607519450085
comp20822_c0_seq1	TD	TD	0.000643279687081208	87694	11	0.213928588420073	0.051163937279153	NA	NA	NA	3.41272990626867	0.0251787379546161	comp18993_c0_seq1	0.120405424531689
comp20822_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000575407667248473	87984	11	0.0963935692736129	0.0323386188870638	NA	NA	NA	3.44300126103768	0.0203087762926122	comp18993_c0_seq1	0.110852070597175
comp20932_c2_seq1	LAT	LAT	6.9482905979139e-06	214987	29	0.0961646714913733	0.0484469357724453	NA	NA	NA	4.49529850043011	0.00963630711843333	comp20167_c3_seq1	0.0970353386119275
comp20932_c2_seq1	MCMT	MCMT	1.84358395708784e-07	226184	29	0.11509582320136	0.0479188075050934	NA	NA	NA	5.21448716845869	0.00248678893378929	comp20167_c3_seq1	0.0386860289655631
comp20932_c2_seq1	Fall_cold_injury_p	Fall_cold_injury_p	5.64852502817723e-06	215670	29	0.0658949418499706	0.0318394894973068	NA	NA	NA	4.53916791726172	0.00466272925085487	comp20167_c3_seq1	0.0521230960522223
comp20932_c2_seq1	EMT	EMT	9.33624302215405e-08	228126	29	0.118982316405988	0.0466580221796518	NA	NA	NA	5.33922275775149	0.00207232411149105	comp20167_c3_seq1	0.0308821259903616
comp20932_c2_seq1	DD_0	DD_0	6.26736607576344e-08	229244	29	0.0961630480407524	0.038735717164252	NA	NA	NA	5.41103243274085	0.00196870790591652	comp20167_c3_seq1	0.0320574714648119
comp20932_c2_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000412927555465567	199985	29	0.0539425448229011	0.0323386188870638	NA	NA	NA	3.53171286161929	0.0183400683866957	comp20167_c3_seq1	0.105638974109464
comp20932_c2_seq1	TD	TD	8.12174538220655e-07	221793	29	0.115742234746628	0.051163937279153	NA	NA	NA	4.93245113726163	0.00414464822298211	comp20167_c3_seq1	0.0495981788283999
comp22046_c0_seq1	MCMT	MCMT	0.00116108692428007	59819.5	7	0.138063209542929	0.0479188075050934	NA	NA	NA	3.24833628127782	0.0319137913169619	comp31140_c0_seq1	0.134867585771972
comp22046_c0_seq1	TD	TD	0.00127373171802802	59617.5	7	0.144974592126639	0.051163937279153	NA	NA	NA	3.22189884584125	0.0324318723448347	comp31140_c0_seq1	0.133280063227193
comp22046_c0_seq1	DD_0	DD_0	0.00108397757266113	59968.5	7	0.112031109884216	0.038735717164252	NA	NA	NA	3.26783716187213	0.0288053051497255	comp31140_c0_seq1	0.109134190519127
comp22046_c0_seq1	EMT	EMT	0.000876028420256771	60425.5	7	0.140752066648159	0.0466580221796518	NA	NA	NA	3.32764858758755	0.0292197699720236	comp31140_c0_seq1	0.129018659693066
comp22338_c0_seq1	TD	TD	5.30417161038155e-05	214006	30	0.101850022897809	0.051163937279153	NA	NA	NA	4.04183488201069	0.0117086312299244	comp21169_c0_seq1	0.0783621074620133
comp22338_c0_seq1	MCMT	MCMT	6.27201509489343e-05	213381	30	0.0929950979031439	0.0479188075050934	NA	NA	NA	4.00236753830452	0.0119158636410734	comp21169_c0_seq1	0.0762318381300354
comp22338_c0_seq1	EMT	EMT	0.000127092054358348	210684	30	0.0941713202533583	0.0466580221796518	NA	NA	NA	3.83205805674369	0.0158532794529065	comp21169_c0_seq1	0.0899993386004823
comp22338_c0_seq1	LAT	LAT	0.000202129697036688	208852	30	0.0863128256487179	0.0484469357724453	NA	NA	NA	3.71637137887218	0.021966635581805	comp21169_c0_seq1	0.127789280607482
comp22338_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000152282229003174	209976	30	0.0611326012038464	0.0318394894973068	NA	NA	NA	3.78734944979335	0.0135737229302663	comp21169_c0_seq1	0.0964448734518921
comp22338_c0_seq1	DD_0	DD_0	2.08351380680022e-05	217394	30	0.0755327734799505	0.038735717164252	NA	NA	NA	4.25577945877306	0.00818568024038957	comp21169_c0_seq1	0.059791402370224
comp2251_c0_seq1	MCMT	MCMT	4.63769723089569e-08	386242	54	0.100971137431069	0.0479188075050934	NA	NA	NA	5.4646931312095	0.00186509170034188	comp3065_c0_seq1	0.0371385878069392
comp2251_c0_seq1	DD_0	DD_0	1.8049563472669e-08	389753	54	0.0815132086840867	0.038735717164252	NA	NA	NA	5.62974997455078	0.00145062687804376	comp3065_c0_seq1	0.0300634660626946
comp2251_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	8.33208421116378e-07	374814	54	0.0604921413578296	0.0318394894973068	NA	NA	NA	4.92744744459483	0.00238317272821464	comp3065_c0_seq1	0.0361965944807108
comp2251_c0_seq1	LAT	LAT	2.83404358416271e-06	369604	54	0.0922029355880391	0.0484469357724453	NA	NA	NA	4.68251832075318	0.00756398300694228	comp3065_c0_seq1	0.0970353386119275
comp2251_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	4.37541256488856e-06	367694	54	0.0570610565403294	0.0323386188870638	NA	NA	NA	4.59272664579396	0.00404103201740758	comp3065_c0_seq1	0.0555759821251801
comp2251_c0_seq1	EMT	EMT	4.96552031008545e-08	385984	54	0.0997042475532137	0.0466580221796518	NA	NA	NA	5.45256420338778	0.00176147549476735	comp3065_c0_seq1	0.0308821259903616
comp2251_c0_seq1	TD	TD	3.93398101403935e-07	377892	54	0.10099206993541	0.051163937279153	NA	NA	NA	5.07214837418881	0.00321210237281111	comp3065_c0_seq1	0.0442597015076961
comp22930_c1_seq1	DD_0	DD_0	0.00398964556021648	88809	12	0.0759963877518436	0.038735717164252	NA	NA	NA	2.8790292387947	0.0471453735364211	comp32742_c0_seq1	0.15840162370848
comp22930_c1_seq1	LAT	LAT	0.000190172918410492	97342	12	0.115324024968296	0.0484469357724453	NA	NA	NA	3.7317751339884	0.0217594031706559	comp32742_c0_seq1	0.127789280607482
comp22930_c1_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00419796638256944	88648	12	0.0582976389607143	0.0318394894973068	NA	NA	NA	2.86293969360237	0.0449694332193555	comp32742_c0_seq1	0.194927562080546
comp2311_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	2.77326682415034e-05	210255	29	0.0541050397950945	0.0323386188870638	NA	NA	NA	4.19135987605651	0.00725313439021869	comp3587_c0_seq1	0.06830647668134
comp2311_c0_seq1	LAT	LAT	1.59296672509463e-06	219719	29	0.0983466829347108	0.0484469357724453	NA	NA	NA	4.79923712480371	0.00683866956792045	comp3587_c0_seq1	0.0970353386119275
comp2311_c0_seq1	EMT	EMT	4.77540710040753e-07	223392	29	0.108774110573331	0.0466580221796518	NA	NA	NA	5.03515567242084	0.00279763755051288	comp3587_c0_seq1	0.0351081011258843
comp2311_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	2.86166220739406e-06	217871	29	0.0620044115856398	0.0318394894973068	NA	NA	NA	4.68053920049213	0.00373018340068387	comp3587_c0_seq1	0.0444230932263261
comp2311_c0_seq1	TD	TD	6.85865707689067e-06	215030	29	0.108225161273132	0.051163937279153	NA	NA	NA	4.49806041100662	0.00673505336234592	comp3587_c0_seq1	0.0584312666260508
comp2311_c0_seq1	DD_0	DD_0	2.88055061803496e-06	217850	29	0.0850130913945143	0.038735717164252	NA	NA	NA	4.67919036044313	0.00507719407315299	comp3587_c0_seq1	0.0482268101422376
comp2311_c0_seq1	MCMT	MCMT	9.37677505357924e-07	221355	29	0.10808693413482	0.0479188075050934	NA	NA	NA	4.9043181876683	0.0047663454564294	comp3587_c0_seq1	0.0585214110897239
comp24026_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00539302494442451	118149.5	17	0.0737675015904744	0.0323386188870638	NA	NA	NA	2.78261185400526	0.0455911304528028	comp20671_c0_seq1	0.195817642272694
comp2514_c0_seq1	DD_0	DD_0	0.00349430747266394	309767.5	50	0.0572858197236357	0.038735717164252	NA	NA	NA	2.92055960836742	0.0453838980416538	comp1305_c0_seq1	0.15840162370848
comp2514_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.00144244323974675	315200.5	50	0.0450728760916052	0.0318394894973068	NA	NA	NA	3.18604503694081	0.0305667806444928	comp1305_c0_seq1	0.154009548631868
comp2514_c0_seq1	EMT	EMT	0.00110798468006536	316746.5	50	0.0767933501852982	0.0466580221796518	NA	NA	NA	3.26159086292544	0.0312920940835146	comp1305_c0_seq1	0.135440181129157
comp2514_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	3.6376474468316e-05	334505.5	50	0.0555315699142941	0.0323386188870638	NA	NA	NA	4.12939055481479	0.00787483162366598	comp1305_c0_seq1	0.06830647668134
comp2514_c0_seq1	TD	TD	0.00190497991785382	313535.5	50	0.0772987840496419	0.051163937279153	NA	NA	NA	3.10468423469993	0.0364729043622423	comp1305_c0_seq1	0.137799195536969
comp25592_c0_seq1	Fall_cold_injury_p	Fall_cold_injury_p	0.000163986352611123	110739.5	14	0.0767674408361719	0.0318394894973068	NA	NA	NA	3.76891916530866	0.0139881877525645	comp26296_c0_seq1	0.0964448734518921
comp25592_c0_seq1	MCMT	MCMT	0.000153612721434791	110915.5	14	0.115559328538932	0.0479188075050934	NA	NA	NA	3.7852013919706	0.0160605118640555	comp26296_c0_seq1	0.0936013188630199
comp25592_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.000535791853814763	107424.5	14	0.0675022480242749	0.0323386188870638	NA	NA	NA	3.46223972562486	0.020101543881463	comp26296_c0_seq1	0.110852070597175
comp25592_c0_seq1	LAT	LAT	0.000193160640666268	110295.5	14	0.119067132028755	0.0484469357724453	NA	NA	NA	3.72784354804784	0.0217594031706559	comp26296_c0_seq1	0.127789280607482
comp25592_c0_seq1	TD	TD	0.000176703906126886	110537.5	14	0.110279659551961	0.051163937279153	NA	NA	NA	3.75023160970802	0.0167858253030774	comp26296_c0_seq1	0.0982993693162863
comp25592_c0_seq1	DD_0	DD_0	0.000443260275369674	107972.5	14	0.0933830344260848	0.038735717164252	NA	NA	NA	3.51293665864046	0.0212413221427832	comp26296_c0_seq1	0.0968473085305355
comp25592_c0_seq1	EMT	EMT	0.00126302673598403	104852.5	14	0.106259775049034	0.0466580221796518	NA	NA	NA	3.22429718599688	0.0326391047559839	comp26296_c0_seq1	0.136090724703288
comp2696_c0_seq1	LAT	LAT	0.00120144159226574	395034	64	0.0624692078662312	0.0484469357724453	NA	NA	NA	3.23855923813309	0.0396850067350534	comp2728_c0_seq1	0.158469465671574
comp2696_c0_seq1	DD_0	DD_0	0.000353155723447172	402779	64	0.0495049852547328	0.038735717164252	NA	NA	NA	3.57284291352479	0.0196870790591649	comp2728_c0_seq1	0.0949772893617545
comp2696_c0_seq1	MCMT	MCMT	0.00177582188146359	392412	64	0.0582183256835302	0.0479188075050934	NA	NA	NA	3.12539051032456	0.036058439539944	comp2728_c0_seq1	0.141248399528035
comp2790_c0_seq1	Winter_cold_injury_p	Winter_cold_injury_p	0.00207618550763245	157680	23	0.070072847130915	0.0323386188870638	NA	NA	NA	3.07914816235583	0.0338824992228784	comp3109_c0_seq1	0.158521692792752
comp3081_c0_seq1	LAT	LAT	0.00174388031320613	274394	43	0.0521494161722847	0.0484469357724453	NA	NA	NA	3.13073002151525	0.0454875142472283	comp4835_c0_seq1	0.17270682424901
